#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-908EB36647D4949-FEDA17D8FC49BE1
#datatype	hitsStandard Results
#status	0
#Start time	2020-03-13T13:07:40	Run time	0:00:01:12
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#36 - >tr|A0A1Q9PC87|A0A1Q9PC87_9ARCH VCP-like ATPase OS=Candidatus Heimdallarchaeota archaeon AB_125 OX=1841596 GN=vat_2 PE=3 SV=1	non-specific	273521	95	379	3.69891e-70	233.646	TIGR01243	CDC48	N	cl36852
Q#36 - >tr|A0A1Q9PC87|A0A1Q9PC87_9ARCH VCP-like ATPase OS=Candidatus Heimdallarchaeota archaeon AB_125 OX=1841596 GN=vat_2 PE=3 SV=1	superfamily	273521	95	379	3.69891e-70	233.646	cl36852	CDC48 superfamily	N	 - 
Q#36 - >tr|A0A1Q9PC87|A0A1Q9PC87_9ARCH VCP-like ATPase OS=Candidatus Heimdallarchaeota archaeon AB_125 OX=1841596 GN=vat_2 PE=3 SV=1	non-specific	179699	102	359	3.72547e-68	219.704	PRK03992	PRK03992	N	cl32052
Q#36 - >tr|A0A1Q9PC87|A0A1Q9PC87_9ARCH VCP-like ATPase OS=Candidatus Heimdallarchaeota archaeon AB_125 OX=1841596 GN=vat_2 PE=3 SV=1	superfamily	179699	102	359	3.72547e-68	219.704	cl32052	PRK03992 superfamily	N	 - 
Q#36 - >tr|A0A1Q9PC87|A0A1Q9PC87_9ARCH VCP-like ATPase OS=Candidatus Heimdallarchaeota archaeon AB_125 OX=1841596 GN=vat_2 PE=3 SV=1	specific	333757	147	276	9.6559e-42	142.726	pfam00004	AAA	 - 	cl29659
Q#36 - >tr|A0A1Q9PC87|A0A1Q9PC87_9ARCH VCP-like ATPase OS=Candidatus Heimdallarchaeota archaeon AB_125 OX=1841596 GN=vat_2 PE=3 SV=1	superfamily	356535	147	276	9.6559e-42	142.726	cl29659	AAA superfamily	 - 	 - 
Q#36 - >tr|A0A1Q9PC87|A0A1Q9PC87_9ARCH VCP-like ATPase OS=Candidatus Heimdallarchaeota archaeon AB_125 OX=1841596 GN=vat_2 PE=3 SV=1	specific	99707	114	261	4.85964e-20	85.6607	cd00009	AAA	 - 	cl21455
Q#36 - >tr|A0A1Q9PC87|A0A1Q9PC87_9ARCH VCP-like ATPase OS=Candidatus Heimdallarchaeota archaeon AB_125 OX=1841596 GN=vat_2 PE=3 SV=1	superfamily	354812	114	261	4.85964e-20	85.6607	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#36 - >tr|A0A1Q9PC87|A0A1Q9PC87_9ARCH VCP-like ATPase OS=Candidatus Heimdallarchaeota archaeon AB_125 OX=1841596 GN=vat_2 PE=3 SV=1	specific	239121	6	78	1.45954e-14	67.7193	cd02656	MIT	 - 	cl00299
Q#36 - >tr|A0A1Q9PC87|A0A1Q9PC87_9ARCH VCP-like ATPase OS=Candidatus Heimdallarchaeota archaeon AB_125 OX=1841596 GN=vat_2 PE=3 SV=1	superfamily	351009	6	78	1.45954e-14	67.7193	cl00299	MIT superfamily	 - 	 - 
Q#36 - >tr|A0A1Q9PC87|A0A1Q9PC87_9ARCH VCP-like ATPase OS=Candidatus Heimdallarchaeota archaeon AB_125 OX=1841596 GN=vat_2 PE=3 SV=1	specific	214640	143	278	2.11514e-11	61.2353	smart00382	AAA	 - 	cl30760
Q#36 - >tr|A0A1Q9PC87|A0A1Q9PC87_9ARCH VCP-like ATPase OS=Candidatus Heimdallarchaeota archaeon AB_125 OX=1841596 GN=vat_2 PE=3 SV=1	superfamily	357636	143	278	2.11514e-11	61.2353	cl30760	AAA superfamily	 - 	 - 
Q#36 - >tr|A0A1Q9PC87|A0A1Q9PC87_9ARCH VCP-like ATPase OS=Candidatus Heimdallarchaeota archaeon AB_125 OX=1841596 GN=vat_2 PE=3 SV=1	non-specific	197854	10	77	3.80345e-10	55.3922	smart00745	MIT	 - 	cl00299
Q#36 - >tr|A0A1Q9PC87|A0A1Q9PC87_9ARCH VCP-like ATPase OS=Candidatus Heimdallarchaeota archaeon AB_125 OX=1841596 GN=vat_2 PE=3 SV=1	specific	335666	7	72	1.7759e-09	53.2922	pfam04212	MIT	 - 	cl00299
Q#37 - >tr|A0A5B9DFR2|A0A5B9DFR2_9ARCH VCP-like ATPase OS=anaerobic archaeon MK-D1 OX=2594042 GN=vat_4 PE=3 SV=1	specific	223540	111	397	2.98439e-80	255.133	COG0464	SpoVK	N	cl33891
Q#37 - >tr|A0A5B9DFR2|A0A5B9DFR2_9ARCH VCP-like ATPase OS=anaerobic archaeon MK-D1 OX=2594042 GN=vat_4 PE=3 SV=1	superfamily	223540	111	397	2.98439e-80	255.133	cl33891	SpoVK superfamily	N	 - 
Q#37 - >tr|A0A5B9DFR2|A0A5B9DFR2_9ARCH VCP-like ATPase OS=anaerobic archaeon MK-D1 OX=2594042 GN=vat_4 PE=3 SV=1	non-specific	273521	111	406	9.44259e-72	238.653	TIGR01243	CDC48	N	cl36852
Q#37 - >tr|A0A5B9DFR2|A0A5B9DFR2_9ARCH VCP-like ATPase OS=anaerobic archaeon MK-D1 OX=2594042 GN=vat_4 PE=3 SV=1	superfamily	273521	111	406	9.44259e-72	238.653	cl36852	CDC48 superfamily	N	 - 
Q#37 - >tr|A0A5B9DFR2|A0A5B9DFR2_9ARCH VCP-like ATPase OS=anaerobic archaeon MK-D1 OX=2594042 GN=vat_4 PE=3 SV=1	non-specific	179699	125	387	1.29968e-58	195.821	PRK03992	PRK03992	N	cl32052
Q#37 - >tr|A0A5B9DFR2|A0A5B9DFR2_9ARCH VCP-like ATPase OS=anaerobic archaeon MK-D1 OX=2594042 GN=vat_4 PE=3 SV=1	superfamily	179699	125	387	1.29968e-58	195.821	cl32052	PRK03992 superfamily	N	 - 
Q#37 - >tr|A0A5B9DFR2|A0A5B9DFR2_9ARCH VCP-like ATPase OS=anaerobic archaeon MK-D1 OX=2594042 GN=vat_4 PE=3 SV=1	specific	333757	170	301	4.29446e-42	144.267	pfam00004	AAA	 - 	cl29659
Q#37 - >tr|A0A5B9DFR2|A0A5B9DFR2_9ARCH VCP-like ATPase OS=anaerobic archaeon MK-D1 OX=2594042 GN=vat_4 PE=3 SV=1	superfamily	356535	170	301	4.29446e-42	144.267	cl29659	AAA superfamily	 - 	 - 
Q#37 - >tr|A0A5B9DFR2|A0A5B9DFR2_9ARCH VCP-like ATPase OS=anaerobic archaeon MK-D1 OX=2594042 GN=vat_4 PE=3 SV=1	specific	99707	164	301	2.40303e-19	83.7347	cd00009	AAA	 - 	cl21455
Q#37 - >tr|A0A5B9DFR2|A0A5B9DFR2_9ARCH VCP-like ATPase OS=anaerobic archaeon MK-D1 OX=2594042 GN=vat_4 PE=3 SV=1	superfamily	354812	164	301	2.40303e-19	83.7347	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#37 - >tr|A0A5B9DFR2|A0A5B9DFR2_9ARCH VCP-like ATPase OS=anaerobic archaeon MK-D1 OX=2594042 GN=vat_4 PE=3 SV=1	specific	214640	166	303	9.15374e-13	65.0873	smart00382	AAA	 - 	cl30760
Q#37 - >tr|A0A5B9DFR2|A0A5B9DFR2_9ARCH VCP-like ATPase OS=anaerobic archaeon MK-D1 OX=2594042 GN=vat_4 PE=3 SV=1	superfamily	357636	166	303	9.15374e-13	65.0873	cl30760	AAA superfamily	 - 	 - 
Q#37 - >tr|A0A5B9DFR2|A0A5B9DFR2_9ARCH VCP-like ATPase OS=anaerobic archaeon MK-D1 OX=2594042 GN=vat_4 PE=3 SV=1	specific	335666	10	71	2.24279e-08	50.2106	pfam04212	MIT	 - 	cl00299
Q#37 - >tr|A0A5B9DFR2|A0A5B9DFR2_9ARCH VCP-like ATPase OS=anaerobic archaeon MK-D1 OX=2594042 GN=vat_4 PE=3 SV=1	superfamily	351009	10	71	2.24279e-08	50.2106	cl00299	MIT superfamily	 - 	 - 
Q#37 - >tr|A0A5B9DFR2|A0A5B9DFR2_9ARCH VCP-like ATPase OS=anaerobic archaeon MK-D1 OX=2594042 GN=vat_4 PE=3 SV=1	non-specific	239141	11	78	1.21257e-07	48.4152	cd02678	MIT_VPS4	 - 	cl00299
Q#37 - >tr|A0A5B9DFR2|A0A5B9DFR2_9ARCH VCP-like ATPase OS=anaerobic archaeon MK-D1 OX=2594042 GN=vat_4 PE=3 SV=1	non-specific	197854	8	80	0.000213749	39.2138	smart00745	MIT	 - 	cl00299
Q#38 - >sp|Q9UN37|VPS4A_HUMAN Vacuolar protein sorting-associated protein 4A OS=Homo sapiens OX=9606 GN=VPS4A PE=1 SV=1	specific	223540	26	348	3.02743e-88	276.705	COG0464	SpoVK	N	cl33891
Q#38 - >sp|Q9UN37|VPS4A_HUMAN Vacuolar protein sorting-associated protein 4A OS=Homo sapiens OX=9606 GN=VPS4A PE=1 SV=1	superfamily	223540	26	348	3.02743e-88	276.705	cl33891	SpoVK superfamily	N	 - 
Q#38 - >sp|Q9UN37|VPS4A_HUMAN Vacuolar protein sorting-associated protein 4A OS=Homo sapiens OX=9606 GN=VPS4A PE=1 SV=1	non-specific	273521	107	437	1.1623e-68	231.334	TIGR01243	CDC48	N	cl36852
Q#38 - >sp|Q9UN37|VPS4A_HUMAN Vacuolar protein sorting-associated protein 4A OS=Homo sapiens OX=9606 GN=VPS4A PE=1 SV=1	superfamily	273521	107	437	1.1623e-68	231.334	cl36852	CDC48 superfamily	N	 - 
Q#38 - >sp|Q9UN37|VPS4A_HUMAN Vacuolar protein sorting-associated protein 4A OS=Homo sapiens OX=9606 GN=VPS4A PE=1 SV=1	non-specific	179699	118	348	1.19433e-60	201.985	PRK03992	PRK03992	N	cl32052
Q#38 - >sp|Q9UN37|VPS4A_HUMAN Vacuolar protein sorting-associated protein 4A OS=Homo sapiens OX=9606 GN=VPS4A PE=1 SV=1	superfamily	179699	118	348	1.19433e-60	201.985	cl32052	PRK03992 superfamily	N	 - 
Q#38 - >sp|Q9UN37|VPS4A_HUMAN Vacuolar protein sorting-associated protein 4A OS=Homo sapiens OX=9606 GN=VPS4A PE=1 SV=1	specific	333757	163	293	8.98592e-57	183.172	pfam00004	AAA	 - 	cl29659
Q#38 - >sp|Q9UN37|VPS4A_HUMAN Vacuolar protein sorting-associated protein 4A OS=Homo sapiens OX=9606 GN=VPS4A PE=1 SV=1	superfamily	356535	163	293	8.98592e-57	183.172	cl29659	AAA superfamily	 - 	 - 
Q#38 - >sp|Q9UN37|VPS4A_HUMAN Vacuolar protein sorting-associated protein 4A OS=Homo sapiens OX=9606 GN=VPS4A PE=1 SV=1	specific	239141	4	79	1.66939e-39	136.241	cd02678	MIT_VPS4	 - 	cl00299
Q#38 - >sp|Q9UN37|VPS4A_HUMAN Vacuolar protein sorting-associated protein 4A OS=Homo sapiens OX=9606 GN=VPS4A PE=1 SV=1	superfamily	351009	4	79	1.66939e-39	136.241	cl00299	MIT superfamily	 - 	 - 
Q#38 - >sp|Q9UN37|VPS4A_HUMAN Vacuolar protein sorting-associated protein 4A OS=Homo sapiens OX=9606 GN=VPS4A PE=1 SV=1	specific	337367	374	434	1.82342e-33	119.516	pfam09336	Vps4_C	 - 	cl07827
Q#38 - >sp|Q9UN37|VPS4A_HUMAN Vacuolar protein sorting-associated protein 4A OS=Homo sapiens OX=9606 GN=VPS4A PE=1 SV=1	superfamily	337367	374	434	1.82342e-33	119.516	cl07827	Vps4_C superfamily	 - 	 - 
Q#38 - >sp|Q9UN37|VPS4A_HUMAN Vacuolar protein sorting-associated protein 4A OS=Homo sapiens OX=9606 GN=VPS4A PE=1 SV=1	specific	197854	2	79	2.075e-24	95.8381	smart00745	MIT	 - 	cl00299
Q#39 - >sp|P52917|VPS4_YEAST Vacuolar protein sorting-associated protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS4 PE=1 SV=1	specific	223540	11	418	1.09671e-96	298.661	COG0464	SpoVK	N	cl33891
Q#39 - >sp|P52917|VPS4_YEAST Vacuolar protein sorting-associated protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS4 PE=1 SV=1	superfamily	223540	11	418	1.09671e-96	298.661	cl33891	SpoVK superfamily	N	 - 
Q#39 - >sp|P52917|VPS4_YEAST Vacuolar protein sorting-associated protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS4 PE=1 SV=1	non-specific	273521	110	434	5.63151e-70	234.801	TIGR01243	CDC48	N	cl36852
Q#39 - >sp|P52917|VPS4_YEAST Vacuolar protein sorting-associated protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS4 PE=1 SV=1	superfamily	273521	110	434	5.63151e-70	234.801	cl36852	CDC48 superfamily	N	 - 
Q#39 - >sp|P52917|VPS4_YEAST Vacuolar protein sorting-associated protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS4 PE=1 SV=1	non-specific	179699	126	353	1.21694e-67	220.089	PRK03992	PRK03992	N	cl32052
Q#39 - >sp|P52917|VPS4_YEAST Vacuolar protein sorting-associated protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS4 PE=1 SV=1	superfamily	179699	126	353	1.21694e-67	220.089	cl32052	PRK03992 superfamily	N	 - 
Q#39 - >sp|P52917|VPS4_YEAST Vacuolar protein sorting-associated protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS4 PE=1 SV=1	specific	333757	169	298	8.21812e-60	190.876	pfam00004	AAA	 - 	cl29659
Q#39 - >sp|P52917|VPS4_YEAST Vacuolar protein sorting-associated protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS4 PE=1 SV=1	superfamily	356535	169	298	8.21812e-60	190.876	cl29659	AAA superfamily	 - 	 - 
Q#39 - >sp|P52917|VPS4_YEAST Vacuolar protein sorting-associated protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS4 PE=1 SV=1	specific	239141	5	79	3.10122e-36	127.381	cd02678	MIT_VPS4	 - 	cl00299
Q#39 - >sp|P52917|VPS4_YEAST Vacuolar protein sorting-associated protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS4 PE=1 SV=1	superfamily	351009	5	79	3.10122e-36	127.381	cl00299	MIT superfamily	 - 	 - 
Q#39 - >sp|P52917|VPS4_YEAST Vacuolar protein sorting-associated protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS4 PE=1 SV=1	specific	337367	373	433	2.4142e-35	124.523	pfam09336	Vps4_C	 - 	cl07827
Q#39 - >sp|P52917|VPS4_YEAST Vacuolar protein sorting-associated protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS4 PE=1 SV=1	superfamily	337367	373	433	2.4142e-35	124.523	cl07827	Vps4_C superfamily	 - 	 - 
Q#39 - >sp|P52917|VPS4_YEAST Vacuolar protein sorting-associated protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS4 PE=1 SV=1	specific	197854	3	79	6.95677e-21	85.8229	smart00745	MIT	 - 	cl00299
